claude-3-5-haiku-20241022|claude-sonnet-4-20250514_jaccard,claude-3-5-haiku-20241022|claude-sonnet-4-20250514_rbo,claude-3-5-haiku-20241022|claude-sonnet-4-20250514_alpha,gpt-4.1-mini|gpt-4.1_jaccard,gpt-4.1-mini|gpt-4.1_rbo,gpt-4.1-mini|gpt-4.1_alpha,claude-3-5-haiku-20241022|gpt-4.1-mini_jaccard,claude-3-5-haiku-20241022|gpt-4.1-mini_rbo,claude-3-5-haiku-20241022|gpt-4.1-mini_alpha,claude-sonnet-4-20250514|gpt-4.1_jaccard,claude-sonnet-4-20250514|gpt-4.1_rbo,claude-sonnet-4-20250514|gpt-4.1_alpha
0.176,0.259,0.2857142857142857,0.864,0.506,0.07874015748031504,0.15,0.26,0.2857142857142857,0.81,0.491,0.03296703296703307
0.333,0.327,0.1235955056179775,0.7,0.521,0.034734917733089454,0.263,0.341,0.1235955056179775,0.579,0.572,-0.025236593059936974
0.611,0.665,0.33967391304347827,0.64,0.649,0.1420289855072464,0.682,0.679,0.04018912529550833,0.571,0.632,0.19729729729729728
0.154,0.025,0,0.667,0.574,0.05405405405405406,0.2,0.035,0,0.833,0.382,0.04977375565610864
0.333,0.326,1,0.333,0.434,0.3571428571428572,0.182,0.332,0.4,0.571,0.372,0.3414634146341463
0.412,0.529,0.3589743589743589,0.733,0.517,0.048872180451127845,0.429,0.568,0.48275862068965514,0.765,0.5,0.11475409836065575
0.316,0.217,-0.025641025641025772,0.667,0.765,0.10539419087136936,0.222,0.165,-0.025641025641025772,0.5,0.572,0.10000000000000009
0.381,0.343,0.09933774834437092,0.735,0.624,0.05672823218997358,0.321,0.481,0.08108108108108103,0.545,0.402,0.031372549019607954
0.308,0.363,0.1923076923076923,0.625,0.502,0.048872180451127845,0.286,0.392,0.1923076923076923,0.786,0.702,0.48120300751879697
0.385,0.283,-0.04597701149425282,0.533,0.507,0.08695652173913049,0.467,0.302,0.11363636363636365,0.357,0.183,0.09482758620689657
0.357,0.573,0.32500000000000007,0.591,0.55,0.04470588235294115,0.25,0.47,0.3571428571428572,0.7,0.698,0.1885245901639344
0.846,0.483,0.04528301886792452,0.786,0.553,0.048872180451127845,0.786,0.437,0.13533834586466165,0.846,0.48,0.1320754716981133
0.214,0.192,-0.0714285714285714,0.667,0.641,0.1255924170616114,0.125,0.127,0.2857142857142857,0.522,0.622,0.19512195121951215
0.4,0.193,-0.04651162790697683,0.818,0.53,0.37016574585635365,0.5,0.181,0.16279069767441856,0.727,0.432,0.06849315068493145
0.4,0.586,0.17837837837837833,0.92,0.298,-0.020814479638008976,0.36,0.604,0.2810810810810811,0.75,0.319,-0.018050541516245522
0.111,0.268,0.4,0.783,0.731,0.33464566929133865,0.095,0.169,-0.19999999999999996,0.81,0.561,0.08943089430894313
0.286,0.265,-0.11999999999999988,0.577,0.832,0.4318181818181819,0.222,0.136,0,0.609,0.44,0.12195121951219512
0.462,0.284,-0.04597701149425282,0.591,0.281,-0.02372262773722622,0.364,0.473,0.2333333333333334,0.412,0.174,-0.03409090909090917
0.667,0.611,0.20353982300884954,0.6,0.396,-0.02717391304347827,0.571,0.549,0.21739130434782616,0.5,0.301,0.059479553903345694
0.867,0.714,0.20382165605095548,0.783,0.848,0.4878048780487805,0.632,0.69,0.2879746835443038,0.652,0.756,0.25117370892018787
0.455,0.35,0.3015873015873016,0.692,0.494,0.06849315068493145,0.462,0.174,-0.03125,0.727,0.412,0.4137931034482758
0.6,0.578,0.2432432432432432,0.75,0.437,0.10874704491725773,0.476,0.295,-0.03125,0.474,0.261,-0.028481012658227778
0.5,0.467,0.2441860465116279,0.688,0.612,0.21886792452830195,0.467,0.414,0.10344827586206895,0.733,0.616,0.22180451127819545
0.412,0.365,0.11363636363636365,0.714,0.569,0.09340659340659352,0.368,0.395,0.11363636363636365,0.789,0.538,0.2142857142857143
0.353,0.176,-0.03125,0.75,0.687,0.24941176470588233,0.313,0.109,-0.01538461538461533,0.85,0.478,-0.025594149908592323
0.438,0.621,0.34782608695652173,0.75,0.624,0.09506398537477145,0.471,0.601,0.35344827586206895,0.737,0.584,0.17730496453900713
0.438,0.457,0.25,0.3,0.24,0.09482758620689657,0.45,0.461,0.15999999999999992,0.25,0.138,0.10256410256410253
0.333,0.263,0.1428571428571429,0.778,0.36,-0.032786885245901676,0.357,0.226,-0.04651162790697683,0.833,0.311,0.03791469194312791
0.333,0.226,-0.5,0.75,0.326,1,0.667,0.214,-0.07692307692307687,0.667,0.199,0.4
0.455,0.394,0.15999999999999992,0.742,0.788,0.20353982300884965,0.417,0.671,0.25,0.625,0.46,0.031877213695395534
0.5,0.372,-0.058139534883721034,0.714,0.506,0.13533834586466165,0.583,0.519,0.2441860465116279,0.733,0.596,0.22180451127819545
0.611,0.666,0.2533333333333333,0.684,0.702,0.17535545023696675,0.444,0.647,0.34375,0.842,0.826,0.6373626373626373
0.593,0.701,0.09836065573770492,0.667,0.27,0.028436018957346043,0.52,0.351,0.040000000000000036,0.833,0.613,0.06134969325153383
0.353,0.128,0,0.895,0.711,0.3351648351648352,0.278,0.078,0,0.8,0.668,0.09506398537477145
0.333,0.189,-0.01538461538461533,0.6,0.509,0.17391304347826086,0.333,0.358,0.11290322580645162,0.556,0.437,0.04619565217391308
0.286,0.246,-0.04761904761904767,0.778,0.387,0.1584645669291339,0.24,0.307,-0.04761904761904767,0.76,0.619,0.028436018957346043
0.471,0.531,0.30612244897959184,0.625,0.703,0.10144927536231885,0.391,0.529,0.08108108108108103,0.684,0.611,0.10144927536231885
0.412,0.638,0.23529411764705876,0.476,0.786,0.6868131868131868,0.333,0.64,0.23529411764705876,0.588,0.702,0.37016574585635365
0.158,0.356,0.1923076923076923,0.577,0.705,0.08235294117647063,0.136,0.304,0.2222222222222222,0.652,0.729,0.26136363636363646
0.545,0.701,0.19293478260869568,0.621,0.717,0.2485265225933203,0.423,0.655,0.19729729729729728,0.63,0.558,0.13219895287958117
0.333,0.306,0.11363636363636365,0.7,0.448,0.09958506224066388,0.278,0.241,-0.022471910112359605,0.722,0.7,0.20634920634920628
0.286,0.341,0.16279069767441856,0.2,0.099,0,0.167,0.203,0.4,0.533,0.276,-0.03825136612021862
0.4,0.34,0.17837837837837833,0.409,0.461,0.13857677902621712,0.45,0.398,0.08064516129032251,0.438,0.363,0.2533333333333333
0.231,0.023,0,0.7,0.797,0.4515366430260047,0.211,0.042,0,0.588,0.641,0.2247191011235955
0.778,0.703,0.24407582938388617,0.682,0.764,0.31818181818181823,0.571,0.728,0.3144208037825059,0.714,0.676,0.15693430656934304
0.692,0.487,0.2432432432432432,0.833,0.668,0.7149321266968326,0.571,0.487,0.15246636771300448,0.571,0.492,0.24663677130044837
0.25,0.16,-0.03703703703703698,0.429,0.561,0.3804347826086957,0.167,0.139,-0.03703703703703698,0.615,0.596,0.3770491803278688
0.333,0.513,0.3571428571428572,0.4,0.506,0.21052631578947367,0.385,0.389,0.12195121951219512,0.438,0.329,-0.05263157894736836
0.438,0.581,0.21739130434782616,0.615,0.631,0.07810650887573967,0.381,0.567,0.07894736842105254,0.565,0.714,0.18309859154929575
0.5,0.572,0.14498141263940512,0.654,0.69,0.1255924170616114,0.5,0.692,0.22180451127819545,0.6,0.669,0.14772727272727282
0.231,0.096,-0.022727272727272707,0.75,0.649,0.5824175824175825,0.231,0.149,-0.022727272727272707,0.5,0.461,0.1693989071038251
0.579,0.305,0.19293478260869568,0.579,0.61,0.11716621253406001,0.6,0.205,0.039256198347107474,0.647,0.237,-0.029972752043596618
0.583,0.33,0.07894736842105254,0.643,0.554,0.19047619047619047,0.7,0.257,0.21052631578947367,0.667,0.562,0.15246636771300448
0.538,0.471,0.18493150684931503,0.417,0.489,0.2441860465116279,0.5,0.507,0.1693989071038251,0.455,0.379,0.2441860465116279
0,0,0,0.75,0.429,-0.047945205479452024,0,0,0,0.444,0.111,-0.03703703703703698
0.118,0.105,0,0.75,0.393,-0.031746031746031855,0.154,0.039,0,0.6,0.41,0.04245283018867929
0.273,0.127,0,0.688,0.682,0.2834394904458599,0.063,0.042,0,0.412,0.57,0.34375
0.4,0.235,0.23076923076923084,0.333,0.28,0.46153846153846156,0.6,0.299,0.72,0.4,0.235,0.23076923076923084
0.846,0.456,0.04528301886792452,0.692,0.508,0.2692307692307693,0.833,0.556,0.26111111111111107,0.714,0.358,0.048872180451127845
0.308,0.261,0.12698412698412698,0.643,0.41,0.05405405405405406,0.286,0.308,-0.04761904761904767,0.692,0.543,0.14864864864864857
0.429,0.074,-0.03703703703703698,0.545,0.548,0.6451612903225807,0.417,0.252,-0.08196721311475397,0.667,0.404,0.72
0.5,0.095,-0.022727272727272707,0.5,0.52,0.6451612903225807,0.4,0.122,-0.04651162790697683,0.6,0.579,0.819672131147541
0.2,0.19,0.4,0.789,0.812,0.7582417582417582,0.118,0.16,0.4,0.235,0.097,-0.03703703703703698
0.667,0.351,0.3414634146341463,0.571,0.205,-0.03378378378378377,0.286,0.108,-0.022727272727272707,0.4,0.32,0.16279069767441856
0.385,0.21,-0.03125,0.455,0.218,-0.022123893805309658,0.286,0.296,0.3015873015873016,0.769,0.412,0.05405405405405406
0.75,0.302,0.08333333333333326,0.417,0.318,0.140625,0.417,0.314,-0.06451612903225801,0.4,0.301,0.140625
0.571,0.253,0.16000000000000003,0.4,0.359,-0.032608695652173836,0.167,0.078,-0.03703703703703698,0.5,0.281,0.23529411764705876
0,0,0,0.87,0.463,-0.022280471821756187,0.043,0.003,0,0.522,0.471,0.04470588235294115
0.2,0.12,-0.0714285714285714,0.826,0.463,0.0844250363901019,0.158,0.108,0,0.652,0.42,-0.02594339622641506
0.429,0.105,-0.07692307692307687,0.571,0.391,0.7804878048780488,0.222,0.064,-0.04651162790697683,0.667,0.287,0.46153846153846156
0.308,0.316,0.2222222222222222,0.438,0.531,0.1693989071038251,0.214,0.283,0.2222222222222222,0.643,0.441,0.1693989071038251
0.364,0.436,0.21135646687697163,0.852,0.586,-0.019134775374376023,0.52,0.655,0.44620253164556967,0.556,0.602,0.10163339382940095
0.105,0.031,0,0.769,0.685,0.11330049261083752,0.087,0.01,0,0.556,0.574,0.08840579710144925
0.545,0.334,0.09302325581395343,0.636,0.472,0.18493150684931503,0.6,0.542,0.5465116279069767,0.583,0.322,-0.047945205479452024
0.55,0.661,0.15625,0.652,0.604,0.0857558139534883,0.364,0.656,0.43999999999999995,0.857,0.628,0.08309037900874638
0.3,0.16,-0.04651162790697683,0.583,0.57,0.4782608695652174,0.333,0.257,0.12195121951219512,0.6,0.451,0.21052631578947367
0.357,0.461,0.29032258064516137,0.8,0.565,0.03094462540716625,0.263,0.199,-0.03125,0.632,0.54,0.20634920634920628
0.267,0.17,-0.022727272727272707,0.5,0.481,0.19047619047619047,0.167,0.083,-0.04651162790697683,0.625,0.515,0.14179104477611937
0.5,0.32,0.46153846153846156,0.429,0.132,-0.032608695652173836,0.25,0.118,-0.022727272727272707,0.167,0.371,0.46153846153846156
0.286,0.419,0.26136363636363635,0.583,0.551,0.15539305301645334,0.263,0.329,-0.022471910112359605,0.333,0.41,-0.03587443946188351
0.5,0.554,0.11956521739130432,0.857,0.67,0.10840108401084003,0.52,0.664,0.2682926829268293,0.621,0.586,0.08840579710144925
0.7,0.539,0.22619047619047616,0.9,0.647,1,0.778,0.339,0.0714285714285714,1,0.425,0.3666666666666666
0.412,0.224,-0.016949152542372836,0.8,0.744,0.09771309771309766,0.333,0.27,0.09482758620689657,0.524,0.509,0.16907216494845356
0.091,0.045,0,0.813,0.808,0.12415488629379234,0.1,0.126,-0.03703703703703698,0.633,0.254,-0.018276762402088753
0.533,0.57,0.1693989071038251,0.737,0.504,0.10663507109004733,0.474,0.499,0.17391304347826086,0.75,0.584,0.36305732484076436
0.857,0.401,-0.04150943396226414,0.789,0.647,0.09958506224066388,0.647,0.535,0.05243445692883886,0.684,0.457,0.043596730245231696
0.5,0.258,-0.04347826086956519,0.765,0.455,0.03791469194312791,0.533,0.554,0.07894736842105254,0.867,0.461,-0.03503184713375784
0.833,0.317,-0.0439560439560438,0.591,0.6,0.11294117647058821,0.429,0.236,-0.032608695652173836,0.688,0.489,0.048872180451127845
0.211,0.267,0.16279069767441856,0.696,0.666,0.08794788273615639,0.238,0.324,-0.04651162790697683,0.8,0.76,0.25895765472312715
0.478,0.429,0.048872180451127845,0.759,0.693,0.15238954012623984,0.5,0.43,0.14179104477611937,0.633,0.484,0.027987082884822434
0.5,0.256,-0.04597701149425282,0.778,0.478,0.1639004149377593,0.438,0.186,-0.03409090909090917,0.588,0.387,0.15999999999999992
0.364,0.335,0.16279069767441856,0.571,0.388,-0.06194690265486735,0.267,0.28,-0.0714285714285714,0.5,0.372,0.08695652173913049
0.533,0.517,0.31081081081081074,0.647,0.311,-0.03370786516853941,0.471,0.471,0.19047619047619047,0.625,0.429,0.39700374531835203
0.615,0.382,-0.047945205479452024,0.667,0.435,-0.03370786516853941,0.467,0.452,0.08108108108108103,0.5,0.266,-0.029850746268656803
0.571,0.219,-0.034482758620689724,0.563,0.427,0.13857677902621712,0.538,0.231,0.09482758620689657,0.588,0.438,0.129746835443038
0.438,0.309,-0.02684563758389258,0.773,0.289,-0.02478134110787167,0.4,0.224,-0.02684563758389258,0.417,0.419,0.04878048780487798
0.522,0.53,0.2276119402985075,0.818,0.757,0.2988338192419825,0.435,0.58,-0.03370786516853941,0.5,0.727,0.1420289855072464
0.75,0.621,0.47513812154696133,0.733,0.557,0.04977375565610864,0.667,0.553,0.06043956043956045,0.833,0.624,0.4298642533936652
0.467,0.288,-0.058139534883721034,0.81,0.549,0.14495114006514664,0.389,0.281,-0.04597701149425282,0.591,0.666,0.3160377358490566
0.3,0.3,0.3015873015873016,0.455,0.324,-0.04347826086956519,0.4,0.459,0.467741935483871,0.5,0.193,0.10344827586206895
0.286,0.063,0,0.833,0.63,0.03526970954356845,0.235,0.065,0,0.667,0.564,0.04619565217391308
0.333,0.259,-0.03378378378378377,0.88,0.557,0.1186623516720604,0.36,0.506,0.0872483221476511,0.609,0.267,-0.0235294117647058
0.357,0.379,0.22413793103448276,0.533,0.564,0.4178082191780822,0.294,0.35,0.10256410256410253,0.538,0.55,0.4217687074829931
0.889,0.584,0.6017699115044248,0.444,0.445,0.3414634146341463,0.778,0.488,0.33628318584070793,0.556,0.532,0.55
0.778,0.198,-0.06194690265486735,0.625,0.406,0.12195121951219512,0.778,0.404,0.20353982300884954,0.625,0.193,-0.0714285714285714
0.333,0.09,0,0.643,0.719,0.8827586206896552,0.188,0.045,0,0.429,0.345,-0.04081632653061229
0.8,0.512,0.4690265486725663,0.889,0.358,0.07079646017699115,0.778,0.315,0.07079646017699115,0.9,0.488,0.17931034482758623
0.571,0.526,0.06849315068493145,0.65,0.665,0.3160377358490566,0.35,0.614,0.18493150684931503,0.647,0.545,0.12420382165605104
0.714,0.468,-0.03825136612021862,0.765,0.676,0.24407582938388617,0.563,0.36,0.06557377049180335,0.706,0.408,0.11475409836065575
0.35,0.448,-0.058139534883721034,0.68,0.766,0.20454545454545459,0.292,0.399,-0.04597701149425282,0.652,0.636,0.09090909090909094
0.333,0.316,0.1428571428571429,0.45,0.546,0.24663677130044837,0.278,0.371,0.1428571428571429,0.467,0.385,0.0625
0.438,0.534,0.25287356321839083,0.65,0.702,0.23140495867768596,0.438,0.57,0.09302325581395343,0.571,0.543,0.10330578512396693
0.125,0.046,0,0.722,0.664,0.4114441416893734,0.125,0.044,0,0.722,0.538,0.11716621253406001
0.471,0.611,0.27717391304347827,0.682,0.653,0.03409090909090917,0.333,0.402,-0.032608695652173836,0.7,0.5,0.17730496453900713
0.588,0.457,-0.0439560439560438,0.72,0.602,0.07591933570581266,0.409,0.422,-0.032608695652173836,0.56,0.729,0.09506398537477145
0.706,0.753,0.48120300751879697,0.8,0.29,-0.02049622437971954,0.522,0.717,0.22180451127819545,0.696,0.274,-0.027472527472527375
0.25,0.104,0,0.414,0.521,0.11915887850467288,0.188,0.064,0,0.448,0.521,0.10699588477366262
0.412,0.179,-0.016949152542372836,0.5,0.507,-0.028481012658227778,0.158,0.107,-0.016949152542372836,0.706,0.72,0.4426751592356688
0.286,0.351,0.1235955056179775,0.56,0.512,0.08840579710144925,0.238,0.206,-0.022471910112359605,0.6,0.438,0.031372549019607954
0.769,0.639,0.2692307692307693,0.857,0.734,0.6805111821086263,0.769,0.65,0.2692307692307693,0.857,0.701,0.6006389776357828
0.429,0.504,0.19047619047619047,0.35,0.492,0.059479553903345694,0.333,0.544,0.31543624161073835,0.353,0.496,0.06666666666666665
0.556,0.193,-0.0714285714285714,0.615,0.608,0.5846994535519126,0.333,0.261,0.1428571428571429,0.357,0.448,0.08108108108108103
0.563,0.412,0.2247191011235955,0.636,0.733,0.21857923497267762,0.632,0.58,0.05597014925373134,0.429,0.541,0.1352201257861636
0.25,0.271,0.1428571428571429,0.368,0.525,0.23616236162361626,0.188,0.232,0.16279069767441856,0.467,0.333,0.07065217391304346
0.5,0.279,0.07065217391304346,0.45,0.313,0.05135135135135138,0.471,0.212,-0.027027027027026973,0.471,0.347,0.15625
0.556,0.259,0.13249211356466872,0.72,0.659,0.08235294117647063,0.5,0.339,0.129746835443038,0.52,0.447,0.18309859154929575
0.5,0.439,0.31543624161073835,0.8,0.737,0.2019543973941369,0.5,0.428,0.0872483221476511,0.579,0.572,0.05243445692883886
0.222,0.136,0.4,0.778,0.333,0.11475409836065575,0.111,0.066,0,0.643,0.619,0.17931034482758623
0.2,0.12,-0.03703703703703698,0.5,0.738,0.19681620839363245,0.15,0.167,-0.03703703703703698,0.417,0.654,0.4177897574123989
0.75,0.584,0.18493150684931503,0.929,0.717,0.5192307692307693,0.643,0.39,-0.047945205479452024,0.923,0.385,0.39245283018867927
0.235,0.382,0.2222222222222222,0.65,0.628,0.037267080745341574,0.176,0.114,-0.03703703703703698,0.7,0.5,0.034734917733089454
0.15,0.052,0,0.793,0.713,0.14463840399002492,0.12,0.041,0,0.741,0.649,0.07994757536041952
0.071,0.004,0,1,0.844,0.3774703557312252,0.043,0.002,0,0.609,0.832,0.48360655737704916
0.7,0.327,0.07079646017699115,0.889,0.555,0.3303571428571429,0.889,0.332,0.07079646017699115,0.889,0.555,0.3303571428571429
0.333,0.267,-0.07692307692307687,0.6,0.442,-0.031746031746031855,0.211,0.32,-0.07692307692307687,0.5,0.31,0.21739130434782616
0.615,0.244,-0.04347826086956519,0.647,0.692,0.31086142322097376,0.538,0.231,0.08695652173913049,0.706,0.699,0.2857142857142857
0.571,0.2,-0.09756097560975618,0.467,0.413,0.06557377049180335,0.364,0.248,-0.0714285714285714,0.385,0.226,-0.04761904761904767
0.545,0.544,0.6451612903225807,0.75,0.677,0.037267080745341574,0.375,0.502,0.11290322580645162,0.5,0.462,0.0625
0.267,0.403,0.12698412698412698,0.727,0.733,0.26016260162601634,0.263,0.499,0.12698412698412698,0.571,0.634,0.04761904761904756
0.636,0.556,0.38095238095238093,0.75,0.568,0.16483516483516492,0.5,0.363,-0.07058823529411762,0.75,0.417,-0.04972375690607733
0.636,0.533,0.23529411764705876,1,0.577,0.5192307692307693,0.538,0.522,0.09302325581395343,0.846,0.6,0.5248868778280543
0.476,0.511,0.17391304347826086,0.826,0.359,0.026128266033254133,0.409,0.398,0.07065217391304346,0.826,0.516,0.17220902612826594
0.538,0.352,-0.04347826086956519,0.846,0.357,0.21886792452830195,0.538,0.285,-0.04347826086956519,0.714,0.391,0.048872180451127845
0.35,0.119,-0.016949152542372836,0.769,0.611,0.2432432432432432,0.333,0.083,-0.016949152542372836,0.579,0.57,0.058295964125560484
0.095,0.033,0,0.931,0.898,0.32147937411095306,0.111,0.037,0,0.69,0.745,0.08235294117647063
0.333,0.53,0.27717391304347827,0.682,0.73,0.2032520325203253,0.474,0.583,0.06557377049180335,0.435,0.515,0.19946091644204855
0.304,0.204,0.08556149732620333,0.407,0.412,-0.017770597738287597,0.364,0.305,0.09042553191489366,0.652,0.655,0.20454545454545459
0.9,0.527,0.29166666666666663,0.474,0.279,0.05660377358490576,0.412,0.541,0.30612244897959184,0.643,0.306,-0.032608695652173836
0.25,0.189,-0.04651162790697683,0.611,0.731,0.4114441416893734,0.267,0.314,-0.0714285714285714,0.471,0.528,0.17391304347826086
0.467,0.543,0.25,0.833,0.601,0.33484162895927605,0.692,0.485,0.33783783783783783,0.571,0.398,0.058295964125560484
0.545,0.25,-0.04761904761904767,0.846,0.288,-0.050000000000000044,0.462,0.257,-0.04761904761904767,0.833,0.53,0.14479638009049778
0.5,0.628,0.179245283018868,0.72,0.672,0.1255924170616114,0.542,0.674,0.179245283018868,0.625,0.664,0.14634146341463417
0.5,0.367,0.37209302325581395,0.462,0.381,0.07482993197278909,0.273,0.304,-0.0714285714285714,0.545,0.376,0.08235294117647052
0.364,0.176,-0.0714285714285714,0.733,0.61,0.1320754716981133,0.357,0.212,-0.04651162790697683,0.833,0.457,0.05524861878453047
0.071,0.014,0,0.632,0.647,0.11084905660377364,0.188,0.296,-0.15384615384615374,0.688,0.262,-0.03370786516853941
0.462,0.115,-0.01538461538461533,0.552,0.615,0.31818181818181823,0.222,0.151,-0.03125,0.55,0.298,0.05362776025236593
